,Gene_ID,Period,SNR,nSNR,LLR,phase
1108,Fgfr3,24.0,0.9805680792404728,0.38603825549843795,-1.1467391649882,10
1109,Letm1,24.0,4.189345746481348,1.2350084933926089,-1.0347126324971516,19
1110,Rnf4,24.0,3.8465742470759294,1.3065006167250037,0.13393823305765787,7
1111,Add1,22.0,2.4603780700088964,1.0414670982761285,-1.4434280395507812,8
1112,Htt,22.0,2.103627399545459,0.7667260022787452,-1.7485315004984539,1
1113,Hgfac,16.0,1.5581001825774559,0.7790500912887279,-1.8442096710205078,16
1114,Lrpap1,22.0,1.9297574868257104,0.7355982906563105,-1.9500357309977214,2
1115,Acox3,24.0,4.2507202746134505,1.274727958353466,-1.891502062479655,18
1116,Grpel1,24.0,3.020663113704324,1.2279972687021374,-0.6295715967814127,9
1117,D5Ertd579e,24.0,2.8764663853569643,0.9490684454344476,-0.7301128705342611,13
1118,Mrfap1,12.0,2.3703302953469976,1.1851651476734988,-1.4825814565022786,3
1119,Man2b2,22.0,2.8421312084997092,1.0699354001693087,-0.9591425259908041,14
1120,Slc2a9,24.0,4.070988650140936,1.4323633238751627,0.22340861956278482,8
1121,Wdr1,12.0,2.2220042661820885,1.1110021330910442,-1.9357703526814778,6
1122,Cpeb2,16.0,3.53690417950703,1.768452089753515,-1.5553840001424153,4
1123,Tapt1,24.0,3.1972389266558023,1.2576898302769661,-0.5128669738769531,8
1124,Qdpr,24.0,3.2271937839060536,1.176219101737725,-0.2677205403645833,3
1125,Lap3,24.0,3.672625335577404,1.4239695876371798,-0.12508614857991537,4
1126,Adgra3,24.0,2.67999334237486,0.8675399761747323,-1.3483339945475261,16
1127,Dhx15,24.0,4.996835110628997,1.5945377558465241,-1.031752586364746,15
1128,Sod3,12.0,1.8680503901022236,0.9340251950511118,-1.8672351837158203,6
1129,Sepsecs,22.0,2.1835950036715603,0.7482843937413725,-1.398270606994629,14
1130,0610040J01Rik,24.0,4.081883792233581,1.3304159741738688,-0.6008618672688802,13
1131,Klf3,22.0,2.5280206904549187,1.0878554985853366,-1.1804434458414714,17
1132,Rpl9,16.0,4.707318269775188,2.353659134887594,-1.4982425371805828,9
1133,Ugdh,24.0,3.2508246985462756,1.244020924486901,-0.08727502822875977,3
1134,Smim14,24.0,2.7033000397007965,0.8956314485199349,-1.3711824417114258,3
1135,Ube2k,24.0,3.933913082466509,1.4560391087433158,-0.4652903874715169,24
1136,Pds5a,24.0,1.9286066572220728,0.5655919761258539,-1.3811496098836262,23
1137,N4bp2,22.0,1.61686814876852,0.7313516413105331,-1.119991938273112,13
1138,Rbm47,24.0,0.9516789296350641,0.33055160198071626,-1.8127683003743489,13
1139,Tmem33,24.0,3.883383849834427,1.57675946547847,-0.6253455479939779,16
1140,Slc30a9,24.0,2.2717382872830694,0.8919895655127404,-1.5282090504964192,13
1141,Slain2,24.0,2.313591186251518,0.84798295059188,-0.9590907096862793,15
1142,Fryl,22.0,2.7103318081560848,1.0931224696468185,-1.7998816172281902,19
1143,Ociad1,12.0,1.8358352888430851,0.9179176444215426,-1.6394823392232258,1
1144,Fip1l1,12.0,2.218897296098626,1.109448648049313,-1.207607905069987,12
1145,Paics,24.0,2.044319417976795,0.7471105264852704,-1.676108678181966,8
1146,Srp72,12.0,3.074816900126974,1.537408450063487,-0.4224205017089844,2
1147,Hopx,12.0,3.813242679879964,1.906621339939982,-1.1063671112060547,10
1148,Polr2b,24.0,3.756745424977688,1.4853857907599894,0.5350879033406576,15
1149,Igfbp7,14.0,1.7938051136275803,0.8969025568137902,-1.9015611012776692,6
1150,Ythdc1,24.0,2.0566910581661206,0.7016404710451202,-1.7834936777750652,22
1151,Ugt2b34,24.0,3.1401438792981566,0.961480183638965,-1.158503532409668,15
1152,Ugt2b1,24.0,3.2628941551547923,1.0143591252862094,-1.5935033162434895,19
1153,Ugt2b35,24.0,3.6715178696770203,1.3453223288113902,-0.3612055778503418,4
1154,Ugt2b36,24.0,2.493192349652131,0.95227011307953,-0.5848256746927897,7
1155,Ugt2b5,24.0,3.9355912481910056,1.5580885316433637,-0.6543483734130859,8
1156,Ugt2a3,24.0,2.6891980524929653,1.0306847615563606,-1.5437480608622234,11
1157,Sult1d1,24.0,1.9462507560132094,0.5945489602051642,-1.109179973602295,16
1158,Utp3,24.0,3.7122504734245347,1.4433561558655252,-1.0153401692708333,23
1159,Rufy3,24.0,3.3744772905631217,0.9622780919816477,-1.480992317199707,6
1160,Grsf1,24.0,2.6344061465730313,0.903009399665753,-1.2377082506815593,9
1161,Slc4a4,12.0,2.652124369965879,1.3260621849829395,-1.8062108357747395,6
1162,Gc,16.0,1.6733188964706058,0.8366594482353029,-1.699121634165446,5
1163,Ankrd17,16.0,1.7563801554181506,0.8737623154074331,-1.8647314707438152,15
1164,Alb,22.0,1.8158579804081514,0.7135095253129676,-1.9233994483947754,19
1165,Afm,24.0,3.3834502544876797,1.0216757308564703,-1.5002366701761882,3
1166,Albfm1,24.0,1.890133160520863,0.7434023035481694,-0.5285868644714355,4
1167,G3bp2,24.0,2.544103845455788,1.0107961918103936,-0.9272748629252116,16
1168,Uso1,12.0,1.9478197201100476,0.9739098600550238,-0.06255483627319336,2
1169,Scarb2,24.0,4.011558320724958,1.388307240356426,-0.9376681645711263,11
1170,Stbd1,24.0,3.504134886092245,1.1922060879490866,-0.010620752970377604,10
1171,Ccni,24.0,1.4794904960689108,0.5814917578355413,-0.7689801851908366,2
1172,Cnot6l,24.0,2.597894361124616,0.9375866878123613,-0.6583921114603678,6
1173,Antxr2,14.0,2.7441257339882954,1.3720628669941477,-2.0159279505411782,13
1174,Hnrnpd,22.0,2.08078732575114,0.7588399425467408,-0.7171535491943359,10
1175,Hnrnpdl,24.0,1.9152570091895105,0.564692998859925,-1.1100141207377117,7
1176,Sec31a,12.0,3.003002528833943,1.5015012644169714,-0.10730139414469402,1
1177,Cops4,24.0,2.5471968216942074,1.058371022337657,-0.3330661455790202,5
1178,Coq2,12.0,2.714845998049076,1.357422999024538,-1.8840953509012859,6
1179,Wdfy3,14.0,1.7111034875086524,0.8555517437543262,-1.9267759323120117,6
1180,Aff1,24.0,1.951208445990854,0.7510099672499033,-1.8540868759155273,18
1181,Hsd17b13,24.0,3.32654547352641,1.0707228168885612,-1.4273540178934734,8
1182,Hsd17b11,10.0,0.5972303208183732,0.2986151604091866,-1.9750245412190754,10
1183,Lrrc8d,22.0,2.8323845863220316,0.9552971188458387,-1.4209973017374675,4
1184,Evi5,24.0,3.3604274994807217,1.0866910431781953,0.3120435873667399,2
1185,Rpl5,24.0,3.483060832397175,1.0670859514600814,-1.5595083236694336,13
1186,Tmed5,24.0,1.9247337653493584,0.6818808115502362,-0.07358074188232422,11
1187,Atp5k,16.0,1.483613691914321,0.7418068459571605,-1.6891361872355144,9
1188,Pcgf3,24.0,1.7412971801933153,0.6714478592841452,-1.2668272654215496,9
1189,Gak,10.0,1.8766309738352953,0.9383154869176477,-1.6654582023620605,10
1190,Slc26a1,24.0,1.2017101041992613,0.45980258064099655,-1.3238352139790852,15
1191,Golga3,12.0,3.004123805066561,1.5020619025332804,-0.4461410840352376,12
1192,Ankle2,24.0,2.1449950862058276,0.7073187036040992,-1.299463113149007,4
1193,Pxmp2,24.0,2.0856341861955228,0.7359373897399334,-1.8351748784383137,15
1194,Fbrsl1,22.0,3.7261941476697538,1.6314163718927324,-1.1072392463684082,10
1195,Ep400,16.0,3.050763250448401,1.5253816252242005,-1.490168571472168,2
1196,Ulk1,24.0,3.9391184428313046,1.526198632269953,0.39965113004048664,8
1197,Pitpnb,24.0,3.230052598148804,1.2057592161844697,-0.6263324419657389,2
1198,Tpst2,24.0,2.737088300541925,0.8932267251816574,0.2882712682088216,21
1199,2900026A02Rik,24.0,3.2630784606576713,1.2340343517348238,-0.08632246653238933,6
1200,Iscu,16.0,3.396179464347198,1.698089732173599,-1.5180266698201497,9
1201,Acacb,24.0,3.806730768945326,1.221626485621508,-1.2926301956176758,18
1202,Ube3b,24.0,2.3789248605266993,0.9700459212747387,-0.8433705965677897,9
1203,Mmab,24.0,2.0686748134088293,0.7371848588170844,-0.1330712636311849,1
1204,Hnf1a,18.0,0.8935563640059137,0.3978032712243245,-1.7516520818074544,16
1205,Acads,24.0,1.7948440670005419,0.5939467367143758,-1.6389662424723308,7
1206,Unc119b,24.0,2.715234518194719,0.7949740912663903,-1.597951094309489,19
1207,Mlec,24.0,3.711351358677442,1.1845052512658254,-1.65509033203125,17
1208,Rnf10,24.0,3.4604123335085215,1.0722070073127103,-1.9695769945780437,2
1209,Coq5,10.0,0.8657084968242392,0.4328542484121196,-1.7714405059814453,4
1210,Gatc,24.0,2.783548503782719,1.0126249848202182,-0.6718292236328125,19
1211,Cox6a1,16.0,2.6881550895119695,1.3440775447559847,-1.2177569071451824,10
1212,Pxn,12.0,2.7575495859653243,1.3787747929826621,-1.7558871905008953,6
1213,Rplp0,16.0,2.161076879149787,1.0805384395748936,-0.8441853523254395,10
1214,Gcn1,12.0,2.130950059125984,1.065475029562992,-1.6838442484537761,1
1215,Prkab1,12.0,2.5552475489025626,1.2776237744512813,-1.7785924275716145,12
1216,Hspb8,12.0,1.5289595031175407,0.7644797515587703,-1.065175215403239,12
1217,Suds3,16.0,4.187708761258484,2.093854380629242,-1.4378244082132976,10
